9.22929961e-02 9.83505837e+00 0.00000000e+00 9.98382820e-01 0.00000000e+00 1.61717992e-03 1.34984897e+03 9.22658357e-02 9.99117558e-01 9.22661072e-02 9.99101244e-01 -3.64543454e-03 1.99909915e+00 -3.64848467e-03 1.99823515e+00 
9.23151319e-02 9.83246028e+00 0.00000000e+00 9.98381658e-01 0.00000000e+00 1.61834192e-03 1.34936428e+03 9.22879454e-02 9.99116924e-01 9.22882172e-02 9.99100598e-01 -3.64718262e-03 1.99909771e+00 -3.65023350e-03 1.99823389e+00 
9.23372730e-02 9.82986283e+00 0.00000000e+00 9.98380495e-01 0.00000000e+00 1.61950476e-03 1.34887976e+03 9.23100604e-02 9.99116289e-01 9.23103324e-02 9.99099951e-01 -3.64893153e-03 1.99909626e+00 -3.65198317e-03 1.99823262e+00 
9.23594194e-02 9.82726599e+00 0.00000000e+00 9.98379332e-01 0.00000000e+00 1.62066842e-03 1.34839541e+03 9.23321807e-02 9.99115654e-01 9.23324530e-02 9.99099304e-01 -3.65068129e-03 1.99909482e+00 -3.65373367e-03 1.99823135e+00 
9.23815711e-02 9.82466978e+00 0.00000000e+00 9.98378167e-01 0.00000000e+00 1.62183293e-03 1.34791124e+03 9.23543063e-02 9.99115018e-01 9.23545788e-02 9.99098657e-01 -3.65243188e-03 1.99909337e+00 -3.65548502e-03 1.99823008e+00 
9.24037281e-02 9.82207418e+00 0.00000000e+00 9.98377002e-01 0.00000000e+00 1.62299826e-03 1.34742724e+03 9.23764371e-02 9.99114382e-01 9.23767099e-02 9.99098009e-01 -3.65418331e-03 1.99909193e+00 -3.65723720e-03 1.99822880e+00 
9.24258904e-02 9.81947922e+00 0.00000000e+00 9.98375836e-01 0.00000000e+00 1.62416444e-03 1.34694342e+03 9.23985733e-02 9.99113746e-01 9.23988463e-02 9.99097361e-01 -3.65593558e-03 1.99909048e+00 -3.65899022e-03 1.99822753e+00 
9.24480580e-02 9.81688487e+00 0.00000000e+00 9.98374669e-01 0.00000000e+00 1.62533145e-03 1.34645977e+03 9.24207147e-02 9.99113109e-01 9.24209880e-02 9.99096712e-01 -3.65768869e-03 1.99908903e+00 -3.66074408e-03 1.99822626e+00 
9.24702310e-02 9.81429115e+00 0.00000000e+00 9.98373501e-01 0.00000000e+00 1.62649930e-03 1.34597629e+03 9.24428614e-02 9.99112471e-01 9.24431350e-02 9.99096062e-01 -3.65944263e-03 1.99908758e+00 -3.66249878e-03 1.99822498e+00 
9.24924092e-02 9.81169804e+00 0.00000000e+00 9.98372332e-01 0.00000000e+00 1.62766798e-03 1.34549299e+03 9.24650135e-02 9.99111833e-01 9.24652873e-02 9.99095413e-01 -3.66119742e-03 1.99908613e+00 -3.66425432e-03 1.99822370e+00 
9.25145928e-02 9.80910556e+00 0.00000000e+00 9.98371162e-01 0.00000000e+00 1.62883750e-03 1.34500987e+03 9.24871708e-02 9.99111195e-01 9.24874449e-02 9.99094762e-01 -3.66295305e-03 1.99908468e+00 -3.66601070e-03 1.99822243e+00 
9.25367817e-02 9.80651371e+00 0.00000000e+00 9.98369992e-01 0.00000000e+00 1.63000787e-03 1.34452692e+03 9.25093334e-02 9.99110556e-01 9.25096077e-02 9.99094112e-01 -3.66470951e-03 1.99908322e+00 -3.66776792e-03 1.99822115e+00 
9.25589760e-02 9.80392247e+00 0.00000000e+00 9.98368821e-01 0.00000000e+00 1.63117907e-03 1.34404414e+03 9.25315013e-02 9.99109916e-01 9.25317759e-02 9.99093461e-01 -3.66646682e-03 1.99908177e+00 -3.66952599e-03 1.99821987e+00 
9.25811755e-02 9.80133185e+00 0.00000000e+00 9.98367649e-01 0.00000000e+00 1.63235111e-03 1.34356153e+03 9.25536745e-02 9.99109277e-01 9.25539494e-02 9.99092809e-01 -3.66822497e-03 1.99908032e+00 -3.67128489e-03 1.99821859e+00 
9.26033804e-02 9.79874186e+00 0.00000000e+00 9.98366476e-01 0.00000000e+00 1.63352399e-03 1.34307910e+03 9.25758530e-02 9.99108636e-01 9.25761281e-02 9.99092157e-01 -3.66998396e-03 1.99907886e+00 -3.67304464e-03 1.99821731e+00 
9.26255906e-02 9.79615248e+00 0.00000000e+00 9.98365302e-01 0.00000000e+00 1.63469772e-03 1.34259685e+03 9.25980368e-02 9.99107996e-01 9.25983122e-02 9.99091504e-01 -3.67174380e-03 1.99907741e+00 -3.67480522e-03 1.99821603e+00 
